logFC	AveExpr	t	P.Value	adj.P.Val	B	Bonf
GTF3A	-0.243800203921752	4.27693496835263	-1.18323324856769	0.243653174594187	0.277265090173428	-7.46473780270372	1
ABHD2	-0.133534966474501	6.96834393281317	-1.20478021031413	0.23531907947871	0.268439966587629	-7.4650244160586	1
CAAP1	0.187379640972316	4.17703623637392	1.19688445263765	0.238348434465799	0.271598789369436	-7.46521460800191	1
ARMC8	0.119103962342245	5.41008873666309	1.15498630025662	0.254901820497629	0.289041075456969	-7.46619045220818	1
MRPL35	0.151763725904081	4.13235836759305	1.17509355656635	0.246856870083045	0.280604731951697	-7.4713859561499	1
ARL5B	-0.181364880314562	4.93456786783058	-1.19371663351328	0.239571823244115	0.272918337942395	-7.47362034057219	1
RAB7A	0.168669850323693	6.0256877815267	1.18101586051454	0.24452289668789	0.278178950879055	-7.48011756132606	1
ATOX1	0.218274211253152	3.92218023078154	1.18474419806517	0.243061830710234	0.276667597868699	-7.48039060384252	1
RAD1	0.121955919106493	4.67298190148391	1.15375311813388	0.25540130770196	0.28952880454861	-7.48073738384111	1
RBAK	-0.15164250667141	5.62451656161622	-1.18065022016726	0.244666528046009	0.278266509009276	-7.48123708148829	1
FAM134A	0.17207479684221	4.5339201073708	1.1577234236201	0.25379569732516	0.287825904261708	-7.48556771680599	1
ERP29	0.146034044706068	5.08868679576674	1.16202295821254	0.252065181536459	0.285979904249301	-7.48823193805861	1
FAM184A	0.099901609185691	7.01262384544675	1.16472302473562	0.250982806620547	0.284906781298386	-7.48861735825193	1
BOD1	0.237020564151298	4.07960733916939	1.18068555917444	0.244652643445631	0.278266509009276	-7.48862899379161	1
NEURL4	0.157480533486016	5.4181864172046	1.17290040222061	0.247725285575226	0.281515203373535	-7.49048686986658	1
EGLN1	-0.100804787075131	4.97609638005939	-1.12844828341	0.265806935242356	0.300630848855601	-7.49067421270666	1
RPS6	0.203563452366814	5.01829899761155	1.18238810976308	0.243984395562863	0.277604161668091	-7.49143554021328	1
SUGT1	0.0914315278244609	7.51817946037269	1.15464702944508	0.255039168172005	0.289157541206016	-7.49455807566522	1
HMGN3	0.115216270600389	5.78143162841038	1.14246331554848	0.260006952637464	0.294559246853993	-7.49475007299507	1
TEF	0.149936276998366	5.05114826893067	1.17028056688281	0.248765557908824	0.282620424254608	-7.49517990277335	1
CDH4	-0.329216324711713	3.37345913638481	-1.17653404266499	0.246287691120904	0.279995866196011	-7.49569054865441	1
MAP2K5	0.157239240319962	5.17561801853009	1.1424431698245	0.260015224013785	0.294559246853993	-7.49654157266498	1
DCP2	-0.103918603914187	5.87134190342466	-1.16660779902999	0.250229254814716	0.284090006690229	-7.49771743145784	1
AGPAT6	0.109228618107708	5.49449500588555	1.15094108609442	0.256542930237111	0.290783486981588	-7.49817875134231	1
PPP2R1A	0.141039132737218	5.00280701338153	1.14385312911631	0.259436782925031	0.293983746960522	-7.499311885919	1
MKRN1	0.149950855375481	5.26536538710843	1.1597013986605	0.252998520958811	0.286960822413608	-7.50432982238847	1
SC5D	-0.126374071409334	5.35398004519532	-1.17420529246002	0.247208325892826	0.280965977474923	-7.50611989451857	1
PLOD2	-0.201754462233695	4.48326163146385	-1.14204281362373	0.260179640364714	0.29470551394364	-7.50743845435847	1
KIAA2018	0.114539591420586	6.47807125728758	1.13572718412051	0.262783194755544	0.297452760653462	-7.50760069584085	1
NUPL1	-0.108671962693201	6.56442241608197	-1.16370002987139	0.251392497645703	0.285333048313572	-7.50781416587822	1
CAMSAP1	-0.150136487011629	6.36692432290146	-1.16332586213081	0.251542465931972	0.285425649802923	-7.5082387002946	1
JARID2	0.0704044118709507	7.52100186204113	1.1293818344548	0.265417743386115	0.300312729979302	-7.50944300117616	1
PRKCZ	-0.0819632096606464	6.24285181780039	-1.12964566664537	0.26530782716425	0.300241848439753	-7.50954095203505	1
STARD13	0.10142441264403	6.10849569982443	1.08004451772079	0.286546880095359	0.322297676507148	-7.50970746003072	1
TXNDC15	0.207987248508506	5.56627693252249	1.16355894229266	0.251449038644477	0.285358425041339	-7.51443081412122	1
KMT2E	0.0981491090161162	8.4308403903227	1.13604427000367	0.262652035868171	0.29738494444968	-7.51482826270627	1
YTHDF2	-0.188757543418065	2.99804226134622	-1.10667703577684	0.274999031423655	0.310228637070902	-7.51489069303839	1
ADH5	0.225236376976631	3.45218371840804	1.12961852743907	0.265319132240065	0.300241848439753	-7.52003224629259	1
SURF4	-0.152416902646756	4.07020086314738	-1.11743853133523	0.270427607065317	0.305691220552643	-7.52233192773262	1
KBTBD7	0.175701887125477	3.19690586115246	1.11391446251456	0.271918623260512	0.307251849888841	-7.52236999647484	1
TECPR1	0.112580490250785	6.11842639809682	1.12502431890956	0.267237854668161	0.302208291895124	-7.52350563031009	1
ST7L	0.113572680718518	4.75180194941025	1.10020412394924	0.277774914442338	0.313063991597764	-7.52624062219798	1
FRS2	-0.124140807786059	4.85575172244041	-1.12463005152223	0.267402976353916	0.302354062928686	-7.53004729591888	1
KIAA0232	0.108210926417194	6.9003205999998	1.13657486386672	0.262432666805515	0.297176872286007	-7.53220118273651	1
ANKRD49	0.0964951619592574	4.81031836283037	1.11530543252901	0.271329414504164	0.306627582547822	-7.53620389510202	1
RING1	-0.241548170576635	3.80812207538502	-1.13579914161672	0.262753426259346	0.297452760653462	-7.53701648110692	1
MAP1S	-0.174954333248693	3.56446668487925	-1.0743073061476	0.289078405589812	0.324926151859937	-7.53733116937081	1
PRKD1	-0.149396429384924	5.2958334667906	-1.12910906255127	0.265531418230499	0.300400634149371	-7.53768812960405	1
MSANTD3	-0.220641952624825	4.08518157383599	-1.12877819539828	0.265669350350025	0.300515953485367	-7.53833868363137	1
DHX35	0.224816654691616	4.34679277448545	1.13897927509959	0.261440231113875	0.296093209786817	-7.53848050844031	1
ACCS	0.147912172155363	4.35839596192172	1.10378890287342	0.276235159257684	0.311538923194157	-7.5415320270792	1
NUS1	-0.169997110199229	3.67173362941087	-1.10096728676475	0.277446609253485	0.312736199574412	-7.54241849310674	1
SNRNP200	0.0868886032655727	7.27886149100662	1.12063520746394	0.26908014761817	0.304209245980022	-7.54363864955496	1
SCFD1	0.168683711303266	5.07057929789424	1.11681972845961	0.270688997752898	0.305945268513565	-7.54411979349179	1
POP1	-0.219248333904536	3.78843576747226	-1.10823365598814	0.274334421526146	0.30968001531024	-7.5469593053187	1
PER2	-0.164245825323988	5.60632884592618	-1.10809201870123	0.274394847436922	0.30968001531024	-7.54997190479987	1
ULK2	-0.10442272461763	5.70122507824168	-1.10963017958036	0.27373913552308	0.309099729926507	-7.54999524817501	1
ATP8B4	0.30828077795366	3.32602060251277	1.11292091917775	0.272340039931389	0.307686378853327	-7.55195580210864	1
NKAIN2	-0.121044185871986	5.03804723518472	-1.10807660870082	0.274401422286756	0.30968001531024	-7.55210935212702	1
SDHD	-0.222939692464219	2.0082817312744	-1.10816867391572	0.27436214328739	0.30968001531024	-7.55389693207852	1
DDB1	0.0767221544730732	6.50790945872221	1.08610961229332	0.283887612858694	0.319521881103461	-7.55486326051509	1
CUL1	0.10636161121414	5.82530177848746	1.102854441505	0.276635951496129	0.311948794149627	-7.55504391148377	1
ZNF285	0.119851773468991	4.31549577823243	1.08385013974598	0.284876255438473	0.320504983881452	-7.55594787364629	1
LPCAT3	0.210661201129797	2.81353405280979	1.1109027481045	0.273197485153785	0.308529843893912	-7.55863334313439	1
BHMT2	0.275316172070329	2.74922487549958	1.11184393615928	0.272797371571115	0.308119666875344	-7.56243651209251	1
CXXC4	-0.119398306819434	5.64389557233149	-1.10721101567563	0.274770916568494	0.31001319252788	-7.56383166043335	1
GFM2	0.157114209797214	3.9334065677204	1.11269498682206	0.2724359350243	0.30775306976764	-7.56434125673898	1
RNF103	-0.0918378646463141	5.69001162210056	-1.09394937094897	0.28047599194991	0.316022660429714	-7.56654022822628	1
ZNF10	0.156304798842632	3.87537015776037	1.07933444581269	0.286859352039156	0.322605667630726	-7.56703066771842	1
RPA3-AS1	-0.191409307676177	2.96351216300606	-1.09252283955449	0.281094614793756	0.316634441276248	-7.56723129582729	1
CSNK1D	-0.114567938146896	5.98629952720465	-1.08563479274271	0.284095172056866	0.319669294558663	-7.568449763299	1
PRKG2	-0.191642002026561	3.89873714200081	-1.07258339538398	0.289842121278884	0.325740714652144	-7.57075244779892	1
DAG1	0.218851187058517	4.65636068811023	1.1072490401847	0.274754677709496	0.31001319252788	-7.57122767516466	1
RBM15	-0.100444879316912	5.50001058807197	-1.06841340424482	0.29169530780224	0.327558841745104	-7.57394898621344	1
ZFP82	0.167516434903154	4.58728490105371	1.07844127772167	0.287252735544578	0.323004557694792	-7.57466084357903	1
PNPLA8	0.155689624220153	3.41830069947905	1.05960139598493	0.29563858750955	0.331630062957501	-7.5766118063393	1
PTPLB	0.185448032888545	5.0437407651271	1.09063468626323	0.281914899278667	0.317515593521089	-7.57682759920567	1
TOR1B	-0.170672414125527	3.81320362816006	-1.08831506671608	0.282924933035244	0.318610190338354	-7.57707759032206	1
DUSP11	-0.0917253176772787	5.33785724074919	-1.06947088940851	0.291224570404933	0.327118233818673	-7.5781086428881	1
KCTD9	0.208891907392108	3.29424740429726	1.08600433939402	0.283933621902466	0.319530584475841	-7.5791173061963	1
PRDM5	-0.239462741766007	4.28668549934741	-1.10253478496284	0.276773147150799	0.312061349596822	-7.5806938591635	1
GNA11	0.138911409440323	5.13638529096484	1.07070955085263	0.290673857023846	0.326543582079809	-7.5810223364474	1
CAB39	-0.175838316137276	5.03999798273932	-1.10638027912972	0.275125863084323	0.31032978043885	-7.58141181694636	1
MCPH1	0.130040183326163	4.70387966271497	1.04556031377343	0.301998045796233	0.338309136648813	-7.58163148391454	1
EPG5	-0.0734748911192705	6.51587310956395	-1.04442870401836	0.302514655743432	0.338751488416656	-7.58302114891162	1
RIPK1	0.156867516749458	4.91701996948053	1.08671568102543	0.283622835134274	0.319309970020353	-7.58330953363163	1
SLBP	0.134594910283942	3.93857259796804	1.05845765996439	0.296153100166283	0.332162579630274	-7.58388152693966	1
PMM2	0.124434035011962	5.64859548300331	1.10175699338869	0.277107173977562	0.312395771554989	-7.58550301976471	1
WBP2NL	0.313415493401042	3.45973847996631	1.09386247900286	0.280513645637779	0.316022660429714	-7.58582176823619	1
AFG3L2	0.0979596896422202	6.25244445123724	1.0972471849092	0.279049552224038	0.314458107716829	-7.5871955854427	1
FTO	0.0786071080947136	6.20758920321584	1.07188417800349	0.29015228541675	0.326001517989102	-7.5883858160152	1
ACVR1	0.181234378112943	3.27822979102345	1.05830709652122	0.296220877812432	0.332193966681647	-7.58914401838624	1
THUMPD2	-0.151525054834556	5.21115292151635	-1.08650114967522	0.283716539183207	0.319372393352401	-7.59022110407888	1
VPS28	0.163205296992456	4.1634581131724	1.08781807228945	0.283141670286636	0.318811257560405	-7.5921203310179	1
ASH2L	0.15906309887402	4.37619347606814	1.06727824766678	0.292201210671416	0.328082811928041	-7.59246608088035	1
GPR116	-0.298803228258703	3.20121981165708	-1.0774091069657	0.287707811183539	0.323472701381843	-7.59257569400542	1
FKBP14	0.15093243208826	4.05228289419339	1.02458837798432	0.311671408297344	0.348211043424281	-7.59410202033845	1
TNPO3	0.113273700285898	4.68865216104192	1.06560449308588	0.292948264466368	0.328833146667372	-7.59508356321289	1
NLGN2	-0.0967715498677879	5.74958813709384	-1.06025731224432	0.295343802191652	0.331343913546017	-7.59519512984455	1
ZNF354A	0.276814465371537	3.4221662555156	1.07226222359381	0.289984560321927	0.325856926849838	-7.59835034981632	1
RUFY3	0.0770837699235583	7.45923742933308	1.08019682591016	0.286479886924304	0.322265745323284	-7.59854451196877	1
SH3GL1	0.155548640014519	4.24826893452078	1.05375999586526	0.298272875892055	0.334270636051399	-7.59931561973612	1
NUDT6	-0.156606466893226	4.40123750579479	-1.06853155854077	0.291642685339269	0.32754380966127	-7.59965543024326	1
ACTR3B	-0.158070250030987	4.36553881258036	-1.07622034029559	0.288232553668063	0.324019035553594	-7.59992346028943	1
PRR14	0.107195137848892	5.43443322658984	1.03687541613742	0.305978551037958	0.342217168283075	-7.60028291656519	1
AKTIP	-0.135303548821569	4.52311098130715	-1.044680937307	0.302399451747468	0.338689295972871	-7.60210355068565	1
SENP3	0.203919092035864	4.18044748572662	1.06060821087863	0.295186183383474	0.331211593936188	-7.60515198168471	1
WDR73	0.146502091844343	4.61157516997903	1.05611908023434	0.297207050868495	0.333165631885349	-7.60519817324337	1
IGSF8	-0.181224539226151	5.12847552233433	-1.04596134510987	0.301815110605392	0.338149583053793	-7.60734402041082	1
XRCC2	0.183674932121442	3.06721990881632	1.06675179051887	0.292436043194316	0.328302324984689	-7.60875546389946	1
VDAC3	-0.209173422506124	4.28925115257266	-1.0569482005416	0.296833085742992	0.33279110929123	-7.61027070018736	1
FAM104A	-0.248057449941689	3.73610896918435	-1.06280237102842	0.294201922830939	0.330151586475693	-7.61410865999713	1
LIMK2	0.227972584616352	3.80094532311312	1.06386695711298	0.293725192259948	0.329660917583496	-7.61516435123952	1
KIF11	0.200061439085603	1.74020583579382	1.04382755081292	0.302789346099507	0.33896814553288	-7.61621891487892	1
THEM4	0.153642296472778	4.09558315085657	1.01182826511691	0.317659699036848	0.354143051223238	-7.61669862340071	1
SNX27	-0.0791119013402507	6.34016647714063	-1.02845266351892	0.309873238453697	0.346294751621347	-7.61736767719441	1
ITM2C	0.231591142202911	3.91726841797247	1.05489263696959	0.297760822966204	0.333741588362227	-7.61855447589503	1
TYW5	0.130310126572665	4.92820789209247	1.03268481894794	0.307912058946362	0.34428741870938	-7.61857394877583	1
ZBTB16	-0.101778278983525	7.13274368324696	-1.03537727434358	0.306668820389697	0.342943243484687	-7.6195056519945	1
LEMD2	0.0821989695639676	5.55321605457629	1.03921527223721	0.304902601041149	0.341059481909622	-7.62220831988562	1
HSF4	-0.140896174009027	4.76670830793236	-1.04400724162398	0.30270722032964	0.338921657096544	-7.62314994545828	1
CACYBP	0.231688037818124	4.64837349081743	1.04237143996477	0.303455413065811	0.339668247287931	-7.62425263503246	1
POLR3G	-0.112586717524294	6.07398230243104	-1.0203692670285	0.313642825687327	0.350085614231556	-7.62471422235627	1
GATC	-0.168245854889899	3.10731954364063	-1.02434773065465	0.311783624476588	0.348289802907876	-7.62592385374081	1
ZBTB11	0.103199119272043	6.49170275016146	1.044639129405	0.302418544822925	0.338689295972871	-7.62615496496913	1
SAFB2	-0.0823880912836029	9.24877970233959	-1.05793241695008	0.296389590330891	0.332338522509372	-7.6279503868338	1
EIF3K	-0.105381095873634	5.33061174790549	-1.04195297273656	0.303647018765888	0.339746054504441	-7.62843577942568	1
C12orf4	-0.120887760791913	4.54367372783706	-1.02709652644291	0.310503479069182	0.346952622576567	-7.62908222554434	1
POLB	0.104392396037956	3.71633975141913	0.974071339162611	0.335834657231015	0.372960984244314	-7.63220383498645	1
CCBL1	-0.170834371480168	4.1291193252616	-1.04224857816579	0.303511659770101	0.339685659707844	-7.63279627707639	1
ST13	-0.101175442276561	5.61451305191052	-0.986780516688301	0.329640767555453	0.366716568170699	-7.63296831691032	1
SCYL2	-0.137785474152617	4.60421081093962	-1.02863677118915	0.309787745312574	0.346245561369577	-7.63328455270788	1
ZNF224	0.0890413975805838	6.2226929602694	1.01520647273952	0.316066747983928	0.352649720952931	-7.63453745622385	1
STRN4	0.0915226575650428	5.74046739567033	1.04160202769194	0.303807772035146	0.339880364640767	-7.63512630281868	1
SH3BP5	0.114057129161607	5.54362088605687	1.02957135623904	0.30935400613343	0.345807075950974	-7.63639833550726	1
FCHO2	-0.145635948197385	5.15616183073166	-1.0321526615534	0.308158191092048	0.344516483090453	-7.63809404610218	1
NSFL1C	-0.0980229316103895	6.3001093030684	-1.04918764488248	0.30034618036091	0.336548981698373	-7.63923431053635	1
TAF1B	-0.181405199223437	3.47791039457796	-1.01342616655852	0.316905549510343	0.353349476066828	-7.63964885181274	1
ACOX1	0.125046846211474	5.2829673679072	1.04202611878674	0.303613521001012	0.339746054504441	-7.63971971336323	1
EXOSC1	0.116483594358526	5.05613268370908	1.00966635204648	0.318681982201895	0.35514046020844	-7.64231333145864	1
CLCN7	0.110173760260191	5.48604712561886	1.02315652281072	0.312339503161617	0.348864085147603	-7.64321379759051	1
LRRC58	-0.0905716074877168	6.06306238314198	-0.989039189218587	0.328548074805001	0.365647157508619	-7.64378570073986	1
SHISA7	-0.0986344700368019	5.83884914912755	-0.97684435229016	0.334476624713135	0.371551678390586	-7.64778065524193	1
CHTF18	-0.140431579221793	3.39432359323207	-1.01387904380299	0.316692030234959	0.353205753961448	-7.64929442076671	1
WDR61	-0.092402728522789	5.94199400325103	-1.02151643972968	0.313105958040103	0.349579849902204	-7.65113688126347	1
DPYSL3	0.130610864543799	4.45663864122842	0.944434081189806	0.350578625373031	0.388095791621014	-7.65248448232058	1
NUFIP2	0.062323788847856	7.91409985123098	0.977347783240562	0.334230473050521	0.371327653583411	-7.65301951762162	1
BRIX1	-0.183963203420777	4.18188177925551	-1.01348756324581	0.316876596906329	0.353349476066828	-7.65305170758214	1
JMJD6	0.151106677473848	5.04917106036416	1.00872557255486	0.319127536818066	0.355589519134705	-7.65324505871456	1
LYRM1	-0.184504305385457	3.1548643929675	-1.02206081868796	0.312851412796435	0.349342374802654	-7.65394063746503	1
PRKRIR	0.133105670843482	4.02968282428485	0.985867283833965	0.330083260790906	0.36711098602218	-7.65404897398921	1
GNS	-0.163272722594268	4.62247353674711	-1.01899008417982	0.31428910381182	0.350760085377148	-7.65428198395463	1
